Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1627335,"February 23, 2020",North Carolina,Clarkton,71 Tina Ln,3,1,View Incident View Source
1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,View Incident View Source
1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3,View Incident View Source
1625787,"February 20, 2020",North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,View Incident View Source
1623696,"February 17, 2020",Mississippi,Port Gibson,8027 Hwy 61,2,2,View Incident View Source
1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5,View Incident View Source
1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4,View Incident View Source
1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4,View Incident View Source
1622233,"February 15, 2020",Tennessee,Memphis,2800 block of Riverport Rd,0,7,View Incident View Source
1621821,"February 14, 2020",Illinois,Chicago,6500 block of S King Dr,0,6,View Incident View Source
1619064,"February 10, 2020",Delaware,Dover,200 block of W Reed St,1,4,View Incident View Source
1616964,"February 8, 2020",Texas,Houston,1000 block of Calvin St,1,3,View Incident View Source
1615155,"February 5, 2020",Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0,View Incident View Source
1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1,View Incident View Source
1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5,View Incident View Source
1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,View Incident View Source
1611563,"January 31, 2020",California,Delano,Hiett Ave and County Line Rd,1,4,View Incident View Source
1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4,View Incident View Source
1611037,"January 31, 2020",Florida,Boynton Beach,200 block of NE 1st Ct,1,3,View Incident View Source
1610240,"January 30, 2020",California,Merced,100 block of W 18th St,0,4,View Incident View Source
1606554,"January 27, 2020",Connecticut,Bridgeport,172 Golden Hill St,0,4,View Incident View Source
1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5,View Incident View Source
1605798,"January 26, 2020",New York,Newburgh,1571 NY-300,3,1,View Incident View Source
1605770,"January 26, 2020",North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6,View Incident View Source
1605752,"January 26, 2020",South Carolina,Hartsville,115 W Camden Ave,3,3,View Incident View Source
