,incident_id,incident_date,state,city_county,address,number_killed,number_injured,latitude,longitude
484,1739571,2020-07-19,Nebraska,Omaha,28th St and T Ave,0,8,41.2055686,-95.95499629999999
485,1740013,2020-07-19,Illinois,Chicago,11300 block of South Carpenter St,2,3,41.68851739999999,-87.6486425
486,1739658,2020-07-19,District of Columbia,Washington,3600 block of 14th St NW,1,8,38.9364355,-77.0329793
487,1739917,2020-07-19,Michigan,Detroit,9122 Dexter Ave,4,0,42.3700357,-83.11699999999999
488,1738635,2020-07-18,Illinois,Chicago,1600 block of S Keeler Ave,1,4,41.8587889,-87.7298179
489,1739097,2020-07-17,Ohio,Columbus,E 6th Ave and Summit St,0,4,39.9890927,-83.0018846
490,1739413,2020-07-17,Florida,Madison,SW Louisiana Terrace,0,4,30.454677,-83.4154808
491,1736508,2020-07-16,Tennessee,Nashville,S 7th St and Sylvan St,0,5,36.1681686,-86.7572402
492,1736383,2020-07-15,Louisiana,Shreveport,6725 Buncombe Rd,1,3,32.4122291,-93.88450309999999
493,1735326,2020-07-15,New York,Brooklyn,President St and Franklin Ave,1,5,40.668902,-73.95861099999999
494,1735573,2020-07-14,Missouri,Saint Joseph,S 18th St and Charles St,0,5,39.7650532,-94.8387482
495,1735470,2020-07-14,North Carolina,Durham,200 Block of S Benjamine St,0,8,35.9852642,-78.8687352
496,1733702,2020-07-13,New York,Brooklyn,Remsen Ave,0,6,40.6466536,-73.9131066
497,1734064,2020-07-13,Kentucky,Louisville,1200 block of W Hill St,1,3,38.2272584,-85.7757233
498,1734058,2020-07-13,Washington,Kent,23201 Pacific Hwy South,0,6,47.39354849999999,-122.2956314
499,1732485,2020-07-12,Louisiana,Baton Rouge,4718 Plank Rd,1,7,30.4928602,-91.1550213
500,1732993,2020-07-12,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,40.6861038,-73.93866539999999
501,1732688,2020-07-12,Michigan,Lansing,3029 BeauJardin Dr,0,5,42.6844696,-84.50740499999999
502,1732365,2020-07-12,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,26.1404716,-80.1854187
503,1733188,2020-07-12,Illinois,Chicago,700 block of W 66th Pl,1,3,41.773408,-87.6426388
504,1732229,2020-07-12,Illinois,Chicago,1100 block of N Lawndale Ave,1,4,41.9010179,-87.7191761
505,1732532,2020-07-12,Mississippi,Como,2965 Hunter Chapel Road,2,4,34.5531485,-89.8807507
506,1731349,2020-07-11,New York,Rochester,485 N Clinton Ave,0,6,43.1666014,-77.6109197
507,1732321,2020-07-11,Delaware,Wilmington,600 block of N Pine St,0,5,39.7393648,-75.54410229999999
508,1727743,2020-07-07,Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,38.7461032,-77.0947807
509,1728683,2020-07-07,New Jersey,Paterson,Harrison St and Carroll St,4,3,40.922841,-74.1615745
510,1727567,2020-07-06,Illinois,Chicago,1305 W 76th St,0,6,41.7556855,-87.6567737
511,1725883,2020-07-05,Illinois,Chicago,3700 block of W Jackson Blvd,0,4,41.8772551,-87.7182122
512,1725802,2020-07-05,Iowa,Davenport,1000 block of W 3rd St,1,3,41.5226517,-90.58783419999999
513,1725167,2020-07-05,New York,New York (Manhattan),549 Academy St,0,5,40.862896,-73.922433
514,1725108,2020-07-05,South Carolina,Greenville,1701 White Horse Rd,2,8,34.7940897,-82.4202134
515,1726770,2020-07-05,Arkansas,Helena,1317 Perry St,1,3,34.5296191,-90.60174909999999
516,1725690,2020-07-05,Georgia,Atlanta,200 block of Auburn Ave,2,13,33.7557353,-84.38114809999999
517,1725946,2020-07-05,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,38.9503079,-92.2559381
518,1725379,2020-07-05,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,43.0953879,-87.98625609999999
519,1726446,2020-07-05,Texas,Houston,Service Rd and Holcombe Blvd,0,4,29.706374,-95.39641499999999
520,1725327,2020-07-05,Maryland,Cambridge,700 block of Weaver Ave,0,4,38.5671575,-76.0891128
521,1725145,2020-07-05,Illinois,Chicago,1500 block of S Millard Ave,1,5,41.8607708,-87.71646559999999
522,1725635,2020-07-05,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,40.18474399999999,-76.15222
523,1726034,2020-07-05,Illinois,Freeport,900 block of S Carroll Ave,1,5,42.2909707,-89.6147519
524,1727515,2020-07-05,Mississippi,Greenville,Union St,0,4,33.4099006,-91.03656629999999
525,1725571,2020-07-05,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,42.4171287,-83.14617729999999
526,1725025,2020-07-04,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,38.8255809,-76.94853859999999
527,1725670,2020-07-04,Georgia,Atlanta,1600 block of Lakewood Ave,0,5,33.710611,-84.37971499999999
528,1725407,2020-07-04,Massachusetts,Lynn,134 Fayette St,1,4,42.4712314,-70.9380776
529,1725098,2020-07-04,Illinois,Chicago,8300 block of S Kingston Ave,1,3,41.7444972,-87.5624802
530,1725081,2020-07-04,Illinois,Chicago,6100 block of S Carpenter St,4,4,41.7832997,-87.6509177
531,1724887,2020-07-04,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,30.49376639999999,-91.0575034
532,1724219,2020-07-04,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,32.3958995,-90.1392972
533,1723897,2020-07-03,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,33.3790316,-86.8083523
534,1724273,2020-07-03,Maryland,Baltimore,700 block of S Woodington Rd,0,4,39.2751202,-76.6900751
535,1723184,2020-07-02,California,Delano,2100 block of Oleander St,2,3,35.7850471,-119.2395353
536,1723352,2020-07-02,Massachusetts,Somerville,5 River Rd,0,4,42.3971378,-71.0932966
537,1722839,2020-07-02,New Jersey,Paterson,N Main St and Jefferson St,1,4,40.9251283,-74.17094139999999
538,1722142,2020-07-01,California,Oakland,MacArthur Fwy and 106th Ave,0,4,37.7431161,-122.1520775
539,1729506,2020-07-01,Louisiana,Lake Charles,1600 block of Moss St,0,4,30.2186653,-93.212941
540,1721964,2020-06-30,Iowa,Davenport,1400 block of Pershing Ave,0,5,41.5340719,-90.5711743
541,1720781,2020-06-30,Georgia,Atlanta,Parkway Dr,1,4,33.7671855,-84.3732764
542,1721669,2020-06-30,Massachusetts,Boston,14 Circuit St,1,3,42.3235705,-71.08510059999999
543,1720761,2020-06-30,Illinois,Chicago,350 W Chicago Ave,0,4,41.896826,-87.6376087
544,1721572,2020-06-30,Ohio,Dayton,3500 block of Stanford Pl,0,4,39.7779281,-84.24364589999999
545,1722317,2020-06-30,Arkansas,Greenbrier,123 Laramie Rd,0,4,35.2424207,-92.2637591
546,1720834,2020-06-29,California,Sylmar,Osborne St and Foothill Blvd,0,4,34.2735503,-118.3938042
547,1720655,2020-06-29,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,43.5578973,-96.73691769999999
548,1719693,2020-06-28,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,39.9901345,-75.12166599999999
549,1719668,2020-06-28,Alabama,Akron,Co Rd 21,0,7,32.8568549,-87.6818873
550,1718966,2020-06-27,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,41.8384658,-87.6134781
551,1718847,2020-06-27,California,Red Bluff,10815 State Hwy 99W,3,4,40.10951499999999,-122.1919432
552,1718463,2020-06-27,Illinois,Peoria,1400 block of SW Jefferson St,0,4,40.6822859,-89.6064198
553,1718238,2020-06-27,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,40.6529905,-73.9109777
554,1719645,2020-06-27,Arkansas,Blytheville,600 block of Parkway Dr,3,1,35.9254936,-89.894573
555,1717828,2020-06-26,Colorado,Aurora,698 Peoria St,0,5,39.7271461,-104.8443218
556,1718292,2020-06-26,California,Fresno,Pico Ave,0,4,36.8015796,-119.8328845
557,1717173,2020-06-26,Arizona,Phoenix,5035 W McDowell Rd,0,4,33.4656008,-112.1686134
558,1717543,2020-06-25,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,39.9984267,-75.1032887
559,1716944,2020-06-25,Connecticut,Bridgeport,527 Huntington Rd,1,3,41.2001942,-73.1821451
560,1715616,2020-06-24,Tennessee,Jackson,Melwood St,0,4,35.6412895,-88.8160139
561,1714504,2020-06-23,Illinois,Chicago,9100 block of South Ellis Ave,0,4,41.7292763,-87.6001029
562,1715231,2020-06-23,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,26.5894309,-80.1377462
563,1712342,2020-06-22,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,35.260091,-80.85488199999999
564,1713075,2020-06-22,California,San Francisco,200 block of Leavenworth St,0,5,37.7830345,-122.4139362
565,1713790,2020-06-22,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,40.663449,-73.945538
566,1712876,2020-06-22,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,44.99522,-93.304467
567,1712898,2020-06-22,Minnesota,Minneapolis,627 W Broadway,0,4,44.9988088,-93.28759699999999
568,1712408,2020-06-22,Illinois,Chicago,200 S Central Park Blvd,0,5,41.8781593,-87.71579559999999
569,1712386,2020-06-22,Illinois,Chicago,5200 block of S Lowe Ave,0,4,41.7996989,-87.64199599999999
570,1713668,2020-06-22,Ohio,Columbus,1910 Fountainview Ct,1,4,39.9408804,-82.8342881
571,1711747,2020-06-21,New York,Buffalo,W Ferry St and Niagara St,0,4,42.915199,-78.8994539
572,1711626,2020-06-21,Texas,Austin,500 block of E 7th St,0,5,30.2678638,-97.7375115
573,1711410,2020-06-21,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,44.9487819,-93.29788669999999
574,1711690,2020-06-21,Alabama,Auburn,600 block of Railroad Ave,0,4,32.6099062,-85.4925387
575,1713493,2020-06-21,Texas,Corpus Christi,5802 Everhart Rd,1,3,27.7039339,-97.389815
576,1711605,2020-06-21,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,43.0989925,-87.9479874
577,1711487,2020-06-21,Illinois,Chicago,2600 block of W Potomac Ave,1,3,41.9049509,-87.69222099999999
578,1710537,2020-06-20,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,40.8426886,-73.9068455
579,1711285,2020-06-20,New York,Syracuse,Marcellus St and Wyoming St,1,8,43.04734759999999,-76.1604352
580,1711876,2020-06-20,Michigan,Detroit,Appoline St and Puritan Ave,0,4,42.409519,-83.17081879999999
581,1711272,2020-06-20,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,43.39532,-83.931541
582,1710849,2020-06-20,Wisconsin,Janesville,6530 S US-51,0,5,42.5849629,-89.02058439999999
583,1710920,2020-06-20,North Carolina,Pinetops,715 E Lashley St,2,2,35.7872362,-77.6289886
584,1710680,2020-06-20,New Jersey,Jersey City,Union St and Ocean Ave,1,4,40.7131225,-74.0740637
585,1711397,2020-06-20,Kansas,Wichita,3741 N Rock Rd,0,5,37.7510372,-97.246278
586,1711134,2020-06-20,New York,Bronx,Mapes Ave,0,4,40.84645829999999,-73.8856974
587,1708889,2020-06-18,New York,Albany,8 Albany St,0,7,42.6685707,-73.7409133
588,1708432,2020-06-17,Illinois,Chicago,1323 W 76th St,0,4,41.7555798,-87.65726529999999
589,1706994,2020-06-16,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,42.49703,-94.1849733
590,1706710,2020-06-15,Illinois,Chicago,W Diversey Ave,0,4,41.9325421,-87.6599306
591,1704879,2020-06-14,Minnesota,Minneapolis,328 W Broadway Ave,1,6,44.9993638,-93.2847773
592,1704862,2020-06-14,Kentucky,Louisville,531 Franklin St,1,4,38.2571158,-85.7400134
593,1704873,2020-06-14,Louisiana,Lafayette,400 block of Jefferson St,0,5,30.2266417,-92.01765809999999
594,1705050,2020-06-14,Louisiana,Lake Charles,3945 US-90,0,4,30.2359296,-93.1591029
595,1705346,2020-06-14,Louisiana,New Orleans,600 block of S Lopez St,2,2,29.9642683,-90.0959321
596,1705355,2020-06-13,Arkansas,Rison,Carver St and Center St,0,4,33.9555536,-92.187798
597,1705440,2020-06-13,California,Hesperia,8100 block of Julie Ct,0,5,34.3996925,-117.2489495
598,1704116,2020-06-13,Missouri,Saint Louis,3103 N Grand Blvd,2,4,38.658735,-90.218974
599,1704415,2020-06-13,New York,Wyandanch,76 Grand Blvd,1,7,40.7527576,-73.3536342
600,1704176,2020-06-13,Maryland,Baltimore,700 block of S Broadway St,0,5,39.2834068,-76.5937065
601,1704580,2020-06-13,Georgia,Atlanta,69 Mason Ave NE,2,5,33.7554939,-84.33852139999999
602,1704727,2020-06-13,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,38.84438280000001,-77.0020444
603,1703509,2020-06-12,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,40.0156561,-75.149801
604,1704217,2020-06-12,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,40.8892676,-73.864856
605,1703985,2020-06-12,Texas,San Antonio,8134 Broadway St,0,8,29.5110348,-98.46596339999999
606,1702276,2020-06-11,Virginia,Richmond,800 block of N 1st St,0,4,37.5498421,-77.43656659999999
607,1702172,2020-06-11,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,38.9102875,-76.9848461
608,1703044,2020-06-11,Louisiana,Monroe,1101 Richwood Road 2,6,0,32.4377019,-92.0976092
609,1703055,2020-06-11,Texas,Houston,5840 Glenmont Dr,2,4,29.7209555,-95.48398689999999
610,1702372,2020-06-10,California,Sacramento,68th Avenue and Della Circle,1,4,38.490071,-121.4120334
611,1701382,2020-06-10,Ohio,Toledo,1100 block of Baker St,1,3,41.6678278,-83.53275599999999
612,1701714,2020-06-10,California,Paso Robles,900 Park St,2,4,35.6241443,-120.6896343
613,1700864,2020-06-09,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,36.131734,-77.418168
614,1701426,2020-06-09,Pennsylvania,Philadelphia,600 block N 8th St,1,6,39.962288,-75.1519484
615,1701491,2020-06-09,California,Vallejo,100 block of Cynthia Ave,2,3,38.146741,-122.2305339
616,1700371,2020-06-08,New York,Brooklyn,512 Bristol St,0,4,40.6584057,-73.9100653
617,1700250,2020-06-08,Tennessee,Memphis,1525 E McLemore Ave,0,4,35.1152302,-90.0114036
618,1699577,2020-06-07,Arkansas,Hope,1400 block of East Hickory St,0,5,33.682176,-93.5820341
619,1700234,2020-06-07,Illinois,Robbins,13600 block of Central Park Ave,1,3,41.6457948,-87.7087978
620,1699211,2020-06-07,Missouri,Sikeston,915 Plantation Blvd,2,7,36.866412,-89.5675619
621,1699193,2020-06-07,Tennessee,Dyersburg,1305 Grant St,0,5,36.0234077,-89.3724584
622,1698987,2020-06-07,Illinois,Chicago,50 block of S Seeley Ave,1,3,41.8804779,-87.67813319999999
623,1699667,2020-06-07,Illinois,Chicago,3700 block of S State St,0,6,41.8263953,-87.6271465
624,1698306,2020-06-06,Missouri,Kansas City,E 18th St and Vine St,1,4,39.0912122,-94.5633278
625,1700812,2020-06-06,Mississippi,Drew,Wilson Ave,0,5,33.811109,-90.5256129
626,1698868,2020-06-06,California,Sacramento,Gardendale Rd and 29th St,1,4,38.490477,-121.4740144
627,1698276,2020-06-06,Ohio,Ironton,1305 S 3rd St,0,4,38.5254984,-82.6774738
628,1697541,2020-06-05,Colorado,Denver,4900 block of Wheeling St,0,4,39.7862894,-104.8358902
629,1697453,2020-06-04,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,34.5236956,-86.6767094
630,1695998,2020-06-02,Texas,Dallas,7460 S Westmoreland Rd,1,3,32.6546136,-96.8839847
631,1695586,2020-06-02,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,42.7393779,-87.78277829999999
632,1695645,2020-06-02,Illinois,Chicago,8404 S Colfax Ave,0,4,41.7424597,-87.5615045
633,1694735,2020-06-01,Missouri,Saint Louis,1915 Olive St,0,4,38.632234,-90.2081279
634,1693340,2020-05-31,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,30.4088925,-89.0856936
635,1693580,2020-05-31,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,39.99525,-75.1176634
636,1692513,2020-05-30,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,40.9240787,-74.1499314
637,1692912,2020-05-30,District of Columbia,Washington,300 block of 37th St SE,0,4,38.8856008,-76.9527386
638,1693064,2020-05-30,Texas,Houston,9635 Scott St,1,4,29.6518054,-95.3680705
639,1693246,2020-05-30,Florida,Altha,21281 Apachee Rd,2,4,30.5074863,-85.3506393
640,1692496,2020-05-30,North Carolina,Gastonia,3000 block of Earl Ln,1,5,35.2296619,-81.2073692
641,1692102,2020-05-29,Virginia,Portsmouth,500 block of Edwards St,0,5,36.8226309,-76.2990834
642,1691221,2020-05-28,Kentucky,Louisville,601 W Jefferson St,0,7,38.2545899,-85.76061659999999
643,1690922,2020-05-28,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,35.0377,-89.79367900000001
644,1691440,2020-05-28,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,39.9659438,-75.2299999
645,1690369,2020-05-27,Massachusetts,Boston,5 Ames St,1,4,42.2904264,-71.0867009
646,1690524,2020-05-27,Ohio,Cleveland,12800 Euclid Ave,1,3,41.5187841,-81.59365629999999
647,1690439,2020-05-27,California,San Jose,1100 block of William Ct,0,5,37.340406,-121.8634383
648,1689419,2020-05-27,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,39.9919213,-75.12165879999999
649,1688610,2020-05-26,Mississippi,Vicksburg,4045 Clay St,0,4,32.3441432,-90.8372693
650,1689252,2020-05-26,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,39.99279910000001,-75.1456117
651,1688917,2020-05-26,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,41.88190950000001,-87.72081190000002
652,1689555,2020-05-26,California,Los Angeles,119th St and Berendo Ave,0,5,33.9250545,-118.2945929
653,1688753,2020-05-26,South Carolina,Bowman,Dibble St and Rail St,3,5,33.3478698,-80.6853345
654,1687999,2020-05-25,Louisiana,Lake Charles,6780 US-90,0,6,30.233425,-93.105018
655,1687219,2020-05-24,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,38.6681719,-90.2660197
656,1687414,2020-05-24,Alabama,Danville,70 Flint Creek Pvt Dr,3,1,34.5037719,-87.0670217
657,1687037,2020-05-24,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,33.69469120000001,-78.8769899
658,1686222,2020-05-23,Texas,Houston,2900 Travis St,0,4,29.7437558,-95.3771472
659,1686615,2020-05-23,Illinois,Rock Island,800 14 1/2 St,1,4,41.5032477,-90.5784503
660,1687027,2020-05-23,South Carolina,Jonesville,100 block of Dover Rd,2,5,34.8210742,-81.6329696
661,1687108,2020-05-23,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,35.19983879999999,-80.76459
662,1687097,2020-05-23,Michigan,Flint,4100 block of Minerva St,1,3,43.063441,-83.7430102
663,1686414,2020-05-23,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,26.1781929,-80.253374
664,1686747,2020-05-23,Florida,Daytona Beach,13 S Atlantic Ave,0,6,29.2267464,-81.0066667
665,1686685,2020-05-23,Illinois,Chicago,3911 W Grenshaw St,1,3,41.8668539,-87.7232902
666,1687381,2020-05-23,Mississippi,Jackson,2300 block of Oakhurst Dr,1,4,32.2764707,-90.2188106
667,1686015,2020-05-22,Ohio,Cleveland,11921 Miles Ave,1,3,41.445501,-81.59915939999999
668,1683810,2020-05-20,Texas,Houston,6918 Landor St,2,3,29.8300348,-95.30463499999999
669,1683653,2020-05-19,Illinois,Decatur,300 block of West Leafland Ave,0,5,39.8535474,-88.9591579
670,1682322,2020-05-18,California,Bakersfield,901 W Columbus St,0,5,35.3977705,-119.0107807
671,1681602,2020-05-17,South Carolina,Charleston,23 Cannon St,0,4,32.7912072,-79.9421567
672,1681887,2020-05-17,Maryland,District Heights,6800 block of Atwood St,1,3,38.8617397,-76.890767
673,1682233,2020-05-17,South Carolina,Saint Matthews,100 block of Bugleflower Ln,4,1,33.6303059,-80.7821932
674,1681588,2020-05-16,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,30.7751835,-89.85329700000001
675,1686369,2020-05-15,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,29.6449315,-82.2941807
676,1850080,2020-05-15,Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,40.0192317,-75.155986
677,1680027,2020-05-14,New Mexico,Albuquerque,820 Louisiana SE,0,5,35.0642204,-106.5676145
678,1679086,2020-05-13,Illinois,Rockford,2914 W State St,1,4,42.2765315,-89.131779
679,1678589,2020-05-13,Kentucky,Garrison,6151 Kinney Rd,1,4,38.5981201,-83.1858661
680,1679356,2020-05-13,Tennessee,Memphis,3500 block of Commerce Cir,0,4,35.051495,-89.9210501
681,1677566,2020-05-11,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,32.349302,-86.316546
682,1676515,2020-05-10,Louisiana,Baton Rouge,2944 Plank Rd,0,5,30.47487559999999,-91.1615277
683,1676579,2020-05-10,Texas,Fort Worth,4750 Wilbarger St,0,5,32.697047,-97.253608
684,1676746,2020-05-10,Texas,Katy,18000 block of Bonners Park Cir,0,6,29.8566457,-95.6966773
685,1676121,2020-05-09,Missouri,Saint Louis,3500 block of Arkansas Ave,0,4,38.5935093,-90.2418098
686,1674802,2020-05-07,Maryland,Baltimore,5100 block of Stafford Rd,0,4,39.2803483,-76.7004536
687,1673989,2020-05-06,Texas,Houston,14200 block of Bridgeport Rd,3,1,29.6009161,-95.4194406
688,1673633,2020-05-06,Georgia,Albany,1900 block of Meadow Dr,1,3,31.6043567,-84.10802939999999
689,1674299,2020-05-06,Tennessee,Memphis,Barron Ave and Dogwood Dr,2,2,35.0966127,-89.9296823
690,1671289,2020-05-03,Ohio,Columbus,300 block of S Ashburton Rd,0,4,39.9656636,-82.9122706
691,1671624,2020-05-03,Florida,Jacksonville,2100 block of Brooklyn Rd,1,3,30.3746866,-81.6960532
692,1671078,2020-05-03,Illinois,Chicago,3700 W 13th St,0,5,41.8644245,-87.7177918
693,1670970,2020-05-02,Pennsylvania,Philadelphia,200 block of S Cecil St,0,4,39.9583292,-75.2368248
694,1668470,2020-04-29,Indiana,Indianapolis,451 E Stop 11 Rd,0,4,39.6509235,-86.1534157
695,1666945,2020-04-27,Wisconsin,Milwaukee,2800 block of N 12th St,5,0,43.0695321,-87.9265461
696,1666461,2020-04-26,New York,Troy,Jefferson St and 3rd St,0,4,42.7216,-73.69248
697,1666600,2020-04-26,North Carolina,Salisbury,900 block of E Lafayette St,1,4,35.6644915,-80.4539712
698,1666327,2020-04-25,Florida,Orlando,Elese St and Deerock Dr,1,4,28.5265572,-81.44661909999999
699,1665834,2020-04-25,Tennessee,Memphis,500 block of Josephine St,0,7,35.1184074,-89.9692397
700,1664933,2020-04-24,Texas,Houston,4714 Ward St,3,1,29.688019,-95.35026889999999
701,1665735,2020-04-24,Indiana,Fort Wayne,3233 Diplomat Dr,0,4,41.0501551,-85.0950845
702,1661537,2020-04-18,Maryland,Hyattsville,7500 block of Courtney Pl,2,2,38.898815,-76.87577519999999
703,1660797,2020-04-17,North Carolina,Greensboro,4400 block of Beckford Dr,1,3,36.0449703,-79.86899310000001
704,1661218,2020-04-17,Massachusetts,Springfield,College St,1,4,42.1159002,-72.55835909999999
705,1659862,2020-04-16,Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,40.045362,-75.0607096
706,1659966,2020-04-15,Mississippi,Jackson,1200 block of Wood Village Dr,1,3,32.2943432,-90.2427781
707,1656873,2020-04-11,California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,35.3687305,-118.9408718
708,1656265,2020-04-10,Michigan,Muskegon,800 block of Oak St,0,4,43.2377828,-86.224077
709,1655674,2020-04-08,Michigan,Detroit,1200 block of Payton St,0,4,42.4273519,-82.9571642
710,1654971,2020-04-08,South Carolina,Greenwood,1522 Parkway,1,3,34.16941,-82.160327
711,1656373,2020-04-08,Alaska,Anchorage,10600 block of Elmore Rd,0,4,61.12465590000001,-149.8042215
712,1654341,2020-04-07,Illinois,Chicago,86th Street and Damen Avenue,1,3,41.73763659999999,-87.67283139999999
713,1652642,2020-04-05,New York,Brooklyn,181 Rockaway Pky,0,4,40.662426,-73.921058
714,1652734,2020-04-05,California,Los Angeles,89th St and Hobart Ave,1,3,33.956343,-118.3079038
715,1653012,2020-04-05,South Carolina,Lancaster,Mahaffey Line Dr,1,4,34.7058708,-80.8020877
716,1652601,2020-04-04,Texas,Vidor,100 block of Hebert St,0,4,30.1223195,-94.0165274
717,1652073,2020-04-04,Texas,Lubbock,2107 49th St,2,2,33.5494417,-101.8627926
718,1652328,2020-04-04,Florida,Hialeah,W 69th St and 24th Ave,1,4,25.8851597,-80.3317155
719,1651742,2020-04-03,Kentucky,Louisville,1000 block of Cecil Ave,0,4,38.2454069,-85.82130470000001
720,1649473,2020-03-31,Georgia,Macon,571 Moreland Ave,3,1,32.795766,-83.6457533
721,1648832,2020-03-30,Pennsylvania,Philadelphia,2000 block of W Harold St,0,5,39.9945602,-75.1678141
722,1648205,2020-03-29,Georgia,Atlanta,Ponce de Leon Ave and Parkway Dr,0,4,33.7731553,-84.3728041
723,1647661,2020-03-28,Maryland,Baltimore,1100 block of Washington Blvd,1,3,39.28293,-76.6327763
724,1644111,2020-03-23,Texas,San Antonio,6700 block of Hickory Springs Dr,0,4,29.5566325,-98.6201421
725,1643775,2020-03-22,South Carolina,Hanahan,Edinburgh Drive,0,4,32.9071776,-80.0024996
726,1643157,2020-03-20,Virginia,Norfolk,800 block of Lincoln St,0,4,36.8549623,-76.2806568
727,1642826,2020-03-20,Missouri,Saint Louis,1923 Prairie Ave,0,4,38.673738,-90.210824
728,1641923,2020-03-18,Florida,Jacksonville,11501 Harts Rd,1,4,30.4415358,-81.65653809999999
729,1641216,2020-03-17,Maryland,Baltimore,300 block of McMechen St,0,7,39.3076149,-76.62735099999999
730,1640295,2020-03-15,North Carolina,Moncure,842 Moncure Flatwood Rd,7,0,35.5878396,-79.0153917
731,1640317,2020-03-15,Missouri,Springfield,3264 E Battlefield Rd,5,2,37.1577961,-93.22890509999999
732,1640007,2020-03-14,Michigan,Saginaw,4100 block of Gallagher St,2,2,43.401979,-83.90920729999999
733,1639542,2020-03-14,New Mexico,Albuquerque,620 block of Arno SE,1,3,35.0776819,-106.6441763
734,1639413,2020-03-13,Illinois,Rockford,4104 Auburn St,0,4,42.2882399,-89.1229771
735,1640278,2020-03-13,Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5,29.9502251,-90.0396753
736,1637520,2020-03-10,Pennsylvania,Chester,200 block of Broomall Street,2,2,39.8389906,-75.37430429999999
737,1635796,2020-03-08,Maryland,Rosedale,6247 Kenwood Ave,1,5,39.3411307,-76.5063107
738,1636471,2020-03-08,Illinois,South Holland,I 94 and E 162nd St,0,4,41.5998609,-87.57943999999999
739,1636564,2020-03-08,California,Ceres,3600 block of Spruce Ave,1,3,37.5854456,-120.9538622
740,1635750,2020-03-07,Ohio,Cleveland,3804 E 93rd St,1,18,41.4551859,-81.6217465
741,1635570,2020-03-07,New Mexico,Albuquerque,1700 block of Rayo Del Sol Dr SW,0,4,35.0519129,-106.7142384
742,1635411,2020-03-07,Illinois,Chicago,900 block of E 79th St,0,7,41.75129829999999,-87.60275410000001
743,1635118,2020-03-06,District of Columbia,Washington,6219 Dix St NE,0,6,38.8941299,-76.9114262
744,1634128,2020-03-04,California,Tulare,111 W Tulare Ave,1,5,36.2073835,-119.3495716
745,1631040,2020-02-29,Missouri,Kansas City,510 Westport Rd,1,4,39.052619,-94.59226079999999
